title,company,expirence,salary,location,skill,date
Associate Vice President- Analytics/Data Science- IIM/IIT/XLRI/FMS/NIT,Huquo Consulting Pvt. Ltd,7-12 Yrs,Not disclosed,Gurgaon/Gurugram,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Project Management', 'BPO', 'project management', 'Artificial Intelligence']",18 DAYS AGO
Analyst-Digital Marketing Analytics,Accenture,3-5 Yrs,Not disclosed,Mumbai,"['IT Skills', 'Artificial Intelligence', 'Cloud', 'Digital Marketing', 'Usage', 'Marketing analytics', 'Google Analytics', 'Publishing']",13 DAYS AGO
Analyst-Digital Marketing,Accenture,3-5 Yrs,Not disclosed,Mumbai,"['IT Skills', 'Artificial Intelligence', 'Cloud', 'HTML', 'Javascript', 'Digital Marketing', 'Publishing', 'Excel']",13 DAYS AGO
MQA Analyst II,Verisk Analytics,2-4 Yrs,Not disclosed,Hyderabad/Secunderabad,"['R', 'MS Excel', 'MS-SQL', 'IT Skills', 'Testing', 'Quality Assurance', 'QA', 'Catastrophe Modeling']",13 DAYS AGO
Associate Vice President- Analytics/Data Science- IIM/IIT/XLRI/FMS/NIT,Huquo Consulting Pvt. Ltd,7-12 Yrs,Not disclosed,Gurgaon/Gurugram,"['Data Science', 'machine learning', 'Analytics', 'IT Skills', 'Python', 'Project Management', 'BPO', 'project management']",17 DAYS AGO
Director/Head - Data Science - Natural Language Processing,Its All About People (ITAAP),15-20 Yrs,Not disclosed,India,"['Deep Learning', 'Artificial Intelligence', 'Machine Learning', 'Statistical Modelling', 'Analytics', 'NLP', 'IT Skills', 'Testing']",18 DAYS AGO
Assistant Manager - Data Analytics,Serving Skill,6-10 Yrs,Not disclosed,Gurgaon/Gurugram,"['Data Science', 'Data Visualization', 'Data Analytics', 'Business Intelligence', 'Power BI', 'Artificial Intelligence', 'Tableau', 'Data Warehousing']",30+ DAYS AGO
Python Developer - Hadoop/Big Data,Bondburry Recruitment,4-8 Yrs,Not disclosed,"Gurgaon/Gurugram
(WFH during Covid)","['Hadoop', 'Big Data', 'Python', 'Python scripting', 'SOA', 'XML', 'Google Cloud', 'PAAS']",23 DAYS AGO
Hiring Head (data Science ) With a Leading Bank,SKILLVENTORY,15-25 Yrs,Not disclosed,Gurgaon/Gurugram,"['Data Science', 'Cross Selling', 'Artificial Intelligence', 'Advanced Analytics']",30+ DAYS AGO
Job opening For leading organisation For Data Governance,Enrich and Enlight,5-8 Yrs,Not disclosed,"Kolkata, Pune, Kerala Other","['Data Quality', 'Data Engineering', 'Collibra', 'IBM', 'Artificial Intelligence', 'Data Stewardship', 'Infosphere', 'Data Warehousing']",30+ DAYS AGO
Senior Data Scientist,Cigna TTK,3-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Data analysis', 'Process optimization', 'SAS', 'Business analytics', 'Healthcare', 'Predictive modeling', 'Data mining']",30+ DAYS AGO
Senior Data Scientist,Cubic Transportation,6-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Data analysis', 'SAP', 'Networking', 'Data modeling', 'Enterprise applications', 'Oracle', 'Information technology', 'SQL']",
Senior Data & Applied Scientist,Microsoft,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Artificial Intelligence', 'Cloud', 'Big Data', 'Computer science']",30+ DAYS AGO
"Senior Data Scientist, Speech Synthesis",NVIDIA,4-7 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru","['Senior Data Scientist', 'Speech Synthesis']",21 DAYS AGO
Senior Data Scientist,Soroco India,4-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Artificial Intelligence', 'Marketing Manager', 'Customer Success', 'Events']",30+ DAYS AGO
Senior Data & Applied Scientist,Microsoft,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Computer science', 'Computer vision', 'Data analysis', 'Coding', 'Machine learning', 'Healthcare']",30+ DAYS AGO
Senior Data Scientist,Nineleaps,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['SQL', 'data mining', 'Java', 'Spark', 'data warehousing', 'database modeling', 'Python', 'Scala']",30+ DAYS AGO
Sr. Data Scientist,Blackhawk Network,10-15 Yrs,Not disclosed,Bengaluru,"['Data analysis', 'risk modeling', 'Machine learning', 'Data processing', 'Business intelligence', 'Open source', 'Data mining', 'MATLAB']",30+ DAYS AGO
Senior Data Scientist,Walmart,5-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Cloud', 'Oracle', 'Big Data', 'Procurement']",30+ DAYS AGO
Senior Data Scientist,MMS Holdings Inc.,3-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Graphics', 'Computer science', 'PDF', 'Simulation', 'Project management', 'Pharma', 'Machine learning', 'Javascript']",30+ DAYS AGO
Senior Data Scientist | KAS,TALENT500 TECH (INDIA) PRIVATE LIMITED,7-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Machine Learning', 'Python', 'SQL']",30+ DAYS AGO
Sr. Data Scientist,Multi Recruit,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Data analysis', 'Analytical', 'Application programming', 'Business analytics', 'Machine learning', 'Petrochemical', 'SQL']",30+ DAYS AGO
Senior Data Scientist,Gojek,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,"['Unix', 'Product management', 'Computer science', 'Operations research', 'Simulation', 'Machine learning', 'Distribution system', 'Forecasting']",30+ DAYS AGO
Senior Data Scientist,nanobi data and analytics private limited,7-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['SAS', 'science', 'Julia', 'SPSS', 'SQL', 'Python', 'IT Skills', 'Data Science']",30+ DAYS AGO
Senior Data Scientist (Fintech),NIRA,4-6 Yrs,"25,00,000 - 35,00,000 PA.",Bangalore/Bengaluru,"['risk assessment', 'data science', 'credit risk', 'fraud detection', 'machine learning', 'ETL', 'finance', 'post production']",16 DAYS AGO
Data Science - Senior Data Scientist,Paytm,2-4 Yrs,Not disclosed,"Noida, Bangalore/Bengaluru","['Data Science', 'Business Intelligence', 'R', 'Data Scientist', 'C + +', 'Hadoop', 'Data Mining', 'Data Visualization']",30+ DAYS AGO
Senior Data Scientist/Data Scientist,Tredence Analytics Solutions Private Limited,2-7 Yrs,Not disclosed,"Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru","['deep learning', 'data science', 'machine learning', 'PowerBI', 'Python', 'Tableau', 'Azure', 'data analysis']",19 DAYS AGO
Sr Data Scientist,krtrimaIQ AI Solutions,5-8 Yrs,Not disclosed,Bengaluru,"['IT Skills', 'Python', 'Machine Learning', 'Computer science', 'Data analysis', 'linear regression', 'Presales', 'Healthcare']",30+ DAYS AGO
Sr Data Scientist,krtrimaIQ AI Solutions,5-8 Yrs,Not disclosed,Bengaluru,"['IT Skills', 'Machine Learning', 'Computer science', 'Computer vision', 'deep learning', 'Data analysis', 'Neural networks', 'Presales']",30+ DAYS AGO
Senior Data Scientist,Walmart,5-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['Supply chain', 'Data analysis', 'data science', 'Web analytics', 'Analytical', 'Machine learning', 'Agile', 'Forecasting']",25 DAYS AGO
Senior Data Scientist,ORMAE (Operations Research Machine learning & Analytics Experts LLP),5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['D3 js', 'Spark', 'MongoDB', 'Tableau', 'Tensorflow', 'predictive analytics', 'machine learning', 'data analysis']",30+ DAYS AGO
Senior Data Scientist,KeepTruckin,3-8 Yrs,Not disclosed,Bengaluru,"['machine learning', 'SQL', 'PySpark', 'data analysis', 'data science', 'Python', 'data - oriented programming', 'algorithms']",30+ DAYS AGO
Senior Data scientist,Michelin,3-7 Yrs,Not disclosed,Pune,"['BPO', 'data analysis', 'Machine learning', 'Deployment', 'Testing']",2 DAYS AGO
Senior Data Scientist,Bidgely Technologies Private Limited,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['R', 'Product Management', 'Data Scientist', 'Computer Science', 'Data Analysis', 'Data Mining', 'Machine Learning', 'Statistics']",30+ DAYS AGO
Urgent hiring of Senior Manager - Data Scientist,Concerix Technologies Private Limited,5-8 Yrs,"15,00,000 - 27,50,000 PA.","Gurgaon/Gurugram, Bangalore/Bengaluru
(WFH during Covid)","['Consumer Behaviour', 'Financial Services', 'Fintech', 'Finance', 'User Experience', 'Lgd', 'terabytes', 'Ead']",30+ DAYS AGO
Senior Data Scientist,Poshmark,2-5 Yrs,Not disclosed,Pune,"['Data Science', 'Algorithms', 'Data Scientist', 'Data Analysis', 'Big Data', 'E - Commerce', 'Machine Learning', 'Algorithm']",30+ DAYS AGO
Senior Data Scientist,Kyndryl,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Testing', 'Data Science', 'Machine Learning', 'Project Management', 'BPO', 'Computer science']",30+ DAYS AGO
Senior Data Scientist,Microsoft,8-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Machine Learning', 'Cloud', 'Product Management', 'Program Management', 'Big Data', 'Computer science']",30+ DAYS AGO
Senior Data Scientist,Kaleidofin,4-9 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru","['Data Science', 'Hive', 'Data Scientist', 'Hadoop', 'Big Data', 'Data Collection', 'Spark', 'Python']",30+ DAYS AGO
Sr. Data Scientist,Pegasus Knowledge Solutions India Private Limited,5-10 Yrs,Not disclosed,Bengaluru,"['Process design', 'Outbound', 'SAS', 'Analytical', 'Machine learning', 'Anova', 'SPSS', 'Data mining']",30+ DAYS AGO
Senior Data Scientist - Data Platform,Gojek,6-12 Yrs,Not disclosed,Bangalore/Bengaluru,"['Quality improvement', 'GCP', 'Project management', 'Debugging', 'Cloud', 'Conceptualization', 'Subject Matter Expert', 'AWS']",30+ DAYS AGO
Senior Data Scientist,STATXO,4-6 Yrs,Not disclosed,"Gurgaon, Bengaluru","['Data Sciences', 'Analytical skills', 'advanced analytics', 'Chemical', 'Industrial products', 'Manager Technology', 'Market research', 'MS Office']",30+ DAYS AGO
Senior Data Scientist,Nanobi Data And Analytics Pvt Ltd,7-9 Yrs,Not disclosed,Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Big Data', 'SAS', 'Consulting', 'Presales', 'model development']",30+ DAYS AGO
Senior Data Scientist,Glass Cube consulting private limited,5-10 Yrs,Not disclosed,Bengaluru,"['Computer science', 'Bfsi', 'Consulting', 'Machine learning', 'Asset management', 'Outsourcing', 'Business intelligence', 'Data mining']",30+ DAYS AGO
Senior Data Scientist,Nanobi Data And Analytics Pvt Ltd,7-9 Yrs,Not disclosed,Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Big Data', 'SAS', 'Consulting', 'Presales', 'Stores']",30+ DAYS AGO
Senior Data Scientist,Myntra,2-4 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Science', 'Nlp', 'Data Scientist', 'Data Structures', 'Computer Science', 'Operations Research', 'Information Retrieval', 'Computer Vision']",30+ DAYS AGO
Senior Data Scientist,TEKION,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['analytics', 'data visualization', 'verbal', 'Machine Learning', 'git', 'big data', 'presentation', 'Data Science']",30+ DAYS AGO
Senior Data Scientist,Nanobi Data And Analytics Pvt Ltd,2-5 Yrs,Not disclosed,Bengaluru,['Senior Data Scientist'],30+ DAYS AGO
Senior Data Scientist,"Rakuten, Inc.",4-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['data science', 'Data management', 'Production', 'Monitoring']",30+ DAYS AGO
Senior Data Scientist,News Technology Services,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Cloud computing', 'data science', 'Analytical', 'Machine learning', 'Agile', 'Manager Technology', 'Data quality', 'Data mining']",30+ DAYS AGO
Sr Data Scientist,IHS Markit,4-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Data Science', 'Machine Learning', 'Project Management', 'Big Data', 'BPO', 'project management', 'Computer science']",30+ DAYS AGO
Senior Data Scientist,Gojek,6-12 Yrs,Not disclosed,Bangalore/Bengaluru,"['Team management', 'Prototype', 'data science', 'Analytical', 'Machine learning', 'Agile', 'Customer engagement', 'Statistics']",30+ DAYS AGO
Senior Data Scientist - Logistics,Gojek,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Supply chain management', 'Demand planning', 'Network optimization', 'SPSS', 'Business strategy', 'Business intelligence', 'Forecasting']",30+ DAYS AGO
Senior Data Scientist,Gojek,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Mining', 'Version control', 'GIT', 'data science', 'Analytical', 'Shell scripting', 'Machine learning', 'data visualization']",30+ DAYS AGO
"Senior Data Scientist, Product Analytics",Atlassian,5-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Tableau', 'Power BI', 'Service management', 'SAN', 'Instrumentation']",30+ DAYS AGO
Senior Data Scientist,Razorpay,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Testing', 'Machine Learning', 'Product Management', 'Program Management', 'Big Data', 'Computer science']",30+ DAYS AGO
Senior Data Scientist,QBurst,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['Algorithms', 'Data Scientist', 'Natural Language Processing', 'Data Collection', 'Computer Vision', 'Machine Learning', 'Deep Learning']",30+ DAYS AGO
Sr . Data Scientist,Harman Connected Services Corporation India Pvt.,8-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Mining', 'Operations research', 'Automation', 'Claims', 'Staffing', 'Analytical', 'Market research', 'FMCG']",30+ DAYS AGO
Senior data scientist,Compile Inc,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Python', 'data structures', 'R', 'IT Skills', 'Data Science', 'Algorithms', 'Data Scientist']",30+ DAYS AGO
Senior Data Scientist - Research,Gojek,5-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Unix', 'Computer science', 'GIT', 'Simulation', 'data science', 'Machine learning', 'Research', 'SQL']",20 DAYS AGO
Senior Data Scientist (Marketplace),Walmart,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Java', 'Spark', 'Python', 'Scala', 'SQL', 'Hive', 'IT Skills', 'Data Science']",20 DAYS AGO
Senior Data Scientist,Walmart,5-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Testing', 'Machine Learning', 'Big Data', 'Computer science', 'Computer vision', 'Operations research']",20 DAYS AGO
Senior Data Scientist - Insights,AutoCAD,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Performance management', 'Employee engagement', 'Autodesk', 'Data analytics', 'data visualization', 'Research', 'Predictive analytics']",30+ DAYS AGO
Senior Data Scientist - Computer Vision,GE Transportation,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['Engineering services', 'Product management', 'Mining', 'Computer science', 'C++', 'Process improvement', 'Machine learning', 'Robotics']",30+ DAYS AGO
Data Scientist /Senior Data Scientist,Dun & Bradstreet,2-5 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru
(WFH during Covid)","['Data Science', 'Pyspark', 'Logistic Regression', 'NLP', 'Statistical Modeling', 'Tableau', 'Machine Learning', 'Python']",25 DAYS AGO
Senior Data Scientist - Customer Analytics,Atlassian,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Power BI', 'Confluence', 'Python', 'Tableau', 'R', 'SQL', 'Jira Service Management', 'Bitbucket']",23 DAYS AGO
Sr . Data Scientist,RKSV,7-9 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru","['customer segmentation', 'data science', 'Management systems', 'Project management', 'Genetics', 'Forecasting', 'Monitoring', 'Analytics']",30+ DAYS AGO
Senior Data Scientist,Ericsson Global Services,10-20 Yrs,Not disclosed,Bangalore/Bengaluru,"['Bidding', 'Google Analytics', 'data science', 'Data management', 'Google AdWords', 'HTML', 'HTTP', 'microsoft']",24 DAYS AGO
Senior Data Scientist,Airbnb,7-12 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Science', 'R', 'Data Scientist', 'Tableau', 'Python', 'Sql']",30+ DAYS AGO
Sr Data Scientist,FabHotel Aay Kay Model Town,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'deep learning', 'NoSQL', 'GCP', 'Machine learning', 'Algorithm development', 'Unit testing', 'SQL']",30+ DAYS AGO
Senior - Data Scientist,AT and T Global Business Services India P. Ltd.,8-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Mobile technology', 'Network design', 'Data modeling', 'MySQL', 'Consulting', 'Machine learning', 'Data mining']",26 DAYS AGO
Senior Data Scientist,Spiceworks,5-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['SAP', 'Manager Quality Assurance', 'data science', 'Machine learning', 'Wellness', 'Adobe', 'Analytics', 'SQL']",27 DAYS AGO
Sr Data Scientist,Baker Hughes,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'deep learning', 'NoSQL', 'GCP', 'Machine learning', 'Algorithm development', 'Unit testing', 'SQL']",30+ DAYS AGO
Senior Data Scientist,Microsoft,11-15 Yrs,Not disclosed,Bangalore/Bengaluru,"['Azure', 'Computer science', 'Computer vision', 'deep learning', 'C++', 'data science', 'Machine learning', 'Deployment']",28 DAYS AGO
Senior Data Scientist,Greenizon Agritech Consultancy,1-2 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Science', 'R', 'Financial Services', 'Customer Experience', 'Data Scientist', 'Neural Networks', 'Data Visualization', 'Machine Learning']",30+ DAYS AGO
Senior Data Scientist,Siemens,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer vision', 'DTS', 'Neural networks', 'Consulting', 'Machine learning', 'Agile', 'Signal processing', 'Forecasting']",29 DAYS AGO
Senior Data Scientist,Urban Company,5-9 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru","['Gunicorn', 'Neural Networks', 'PySpark', 'Python', 'Django', 'Flask', 'GLM', 'Deep Learning']",30 DAYS AGO
Senior Data Scientist / Algorithms Specialist,amylogic,4-5 Yrs,Not disclosed,Bengaluru,"['technical', 'software', 'MPP', 'tools', 'sql', 'analytics', 'web', 'MySQL']",30+ DAYS AGO
"Senior Data Scientist- Python, SQL",Vmware,6-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['SaaS', 'PyTorch', 'PySpark', 'SQL', 'Keras', 'Tensor', 'Python', 'machine learning']",30+ DAYS AGO
Hiring For Data Scientist (Machine Learning) For an MNC Product based,PERSOLKELLY INDIA PRIVATE LIMITED,6-11 Yrs,Not disclosed,"Pune
(WFH during Covid)","['Time Series', 'Machine Learning Algorithms', 'Machine Learning']",6 DAYS AGO
AI Frameworks Marketing Analyst,Intel,2-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['Product management', 'Computer science', 'Outbound', 'Content strategy', 'Neural networks', 'Project management', 'Business analytics', 'Machine learning']",9 DAYS AGO
Data Scientist - Machine Learning,Best Infosystems Ltd,5-10 Yrs,Not disclosed,Chennai,"['Java', 'deep learning', 'C', 'Data Scientist', 'Data Management', 'Machine Learning', 'IEEE', 'Python']",6 DAYS AGO
Lead/Advisor - Data Analytics - Leadership - Leading US MNC,EVOLVE TECHNOLOGIES AND SERVICES PRIVATE LIMITED,6-11 Yrs,"20,00,000 - 30,00,000 PA.","Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru","['Stakeholder', 'Project Management', 'Advanced Analytics', 'Predictive Modeling', 'Business Analytics', 'AI', 'Data Analyst', 'Statistics']",4 DAYS AGO
Senior Manager - Data Scientist,Gojek,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,"['Team management', 'Prototype', 'data science', 'Analytical', 'Machine learning', 'Agile', 'Statistics', 'Python']",30+ DAYS AGO
Senior Data & Applied Scientist,Microsoft,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Java', 'Python', 'Machine Learning', 'Big Data', 'Computer science', 'Computer vision', 'C++']",30+ DAYS AGO
Sr. Associate Consultant Data Scientist,Eli Lilly and Company,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['R', 'Data Scientist', 'Natural Language Processing', 'Computer Science', 'Data Mining', 'Data Visualization', 'Statistics', 'Python']",30+ DAYS AGO
Senior Data Scientist,Poshmark,2-5 Yrs,Not disclosed,Chennai,"['Data Science', 'Algorithms', 'Data Scientist', 'Computer Science', 'Big Data', 'Solution Development', 'Machine Learning', 'Python']",30+ DAYS AGO
Senior Data & Applied Scientist,Microsoft,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Spark', 'data science', 'testing analysis', 'TensorFlow', 'Hadoop', 'machine learning', 'data analysis', 'PyTorch']",30+ DAYS AGO
Data Engineer: Business Intelligence,IBM,4-8 Yrs,Not disclosed,Pune,"['data analysis', 'unix', 'Tableau', 'DB querying', 'agile', 'IT Skills', 'Testing', 'Data validation']",13 DAYS AGO
Senior Director / AVP - Business Process Intelligence,Ennuviz Technology Labs Private Limited,12-15 Yrs,Not disclosed,Chennai,"['IT Skills', 'Quality Assurance', 'Oracle', 'SAP', 'RPA', 'Business Intelligence', 'Oracle ERP', 'Pega']",30+ DAYS AGO
Remote Job/data Scientist Machine Learning Developer,Kelly Outsourcing and Consulting Group India Priv ate Limited,3-5 Yrs,"50,000 - 3,00,000 PA.",India,"['Data Engineering', 'Machine Learning', 'Deep Learning']",7 DAYS AGO
Data Entry Analyst,Digi Verve Technologies Private Limited,0-2 Yrs,Not disclosed,Bengaluru,"['R', 'MongoDB', 'analytical', 'MS Excel', 'Predictive modeling', 'Customer Profiling', 'Python', 'IT Skills']",30+ DAYS AGO
Data scientist - Gurgaon - Python / Machine Learning / Hadoop,Industrial Personnel Network,3-7 Yrs,"14,00,000 - 24,00,000 PA.",Gurgaon/Gurugram,"['python', 'R', 'Data science', 'data scientist', 'Machine Learning']",30+ DAYS AGO
Insights Data analyst,Tide Software,0-4 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Testing', 'AWS', 'Data analysis', 'management', 'Analytical', 'Data Analyst']",30+ DAYS AGO
Data Analyst Internship,Heart It Out,0-1 Yrs,Not disclosed,Bangalore/Bengaluru,"['tableau', 'Google Analytics', 'MySQL', 'Healthcare', 'HTTP', 'Data Analyst', 'Manager Quality Control', 'Data mining']",30+ DAYS AGO
Data Analyst,flocareer.com,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['R', 'Excel', 'Power Bi', 'Data Studio', 'Data Analysis', 'Database Design', 'Data Mining', 'Data Analyst']",30+ DAYS AGO
Data Analyst,Next Labs,0-4 Yrs,Not disclosed,Bengaluru,"['Computer science', 'Analyst', 'deep learning', 'Operations research', 'Gaming', 'Analytics', 'SQL', 'Android']",30+ DAYS AGO
Research Analyst - BIRAC Ki Data,St. JohnÃ¢Â?Â?s Research Institute,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['R', 'Logistic Regression', 'Linear Regression', 'Data Analysis', 'Technical Reports', 'Research Analyst', 'Machine Learning', 'Statistics']",30+ DAYS AGO
Data Analyst,St. John’s Research Institute,0-4 Yrs,Not disclosed,Bengaluru,"['Nutrition', 'Coding', 'CRC', 'Data Analyst', 'Research', 'Bioinformatics', 'Python']",30+ DAYS AGO
Marketing Data Analyst,Tide Software,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Digital Marketing', 'Health insurance', 'PPC', 'GIT', 'Data Analyst', 'SEO']",30+ DAYS AGO
QA Data Analyst,Ralph Lauren,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['QA', 'Hospitality', 'Accessories', 'SAP', 'Senior Data Analyst', 'Business intelligence', 'cisco', 'Monitoring']",16 DAYS AGO
Data Analyst- Intern,FamPay,0-2 Yrs,Not disclosed,Bangalore/Bengaluru,"['Intern', 'Banking', 'Programming', 'Data Analyst', 'Internship', 'SQL']",30+ DAYS AGO
Financial Data Analyst,Moody's,0-2 Yrs,Not disclosed,Bangalore/Bengaluru,"['Pivot Tables', 'Excel', 'Lookups', 'Financial Services', 'Secondary Research', 'Accounting', 'Finance', 'Banking']",17 DAYS AGO
"Urgent opportunity For Be/BTech, MTech Freshers- Delhi NCR/Bangalore",Wipro,0-0 Yrs,"3,00,000 - 3,50,000 PA.","Bangalore/Bengaluru, Delhi / NCR","['AIML', 'C# Net', 'Cloud', 'ASP NET', 'Java', 'MVC', 'IT Skills', '.Net']",11 DAYS AGO
Data Analyst,Aldius Consulting Services Pvt Ltd (Paramantra),0-2 Yrs,"2,00,000 - 3,50,000 PA.",Bangalore/Bengaluru,"['Excel', 'Pivot Table', 'data analysis', 'Lead Generation', 'Powerpoint', 'Data extraction', 'Data entry']",19 DAYS AGO
Data Analyst,Insure Pro 2.0,0-2 Yrs,Not disclosed,Bangalore/Bengaluru(HSR Layout +7),"['Advanced Excel', 'SSIS', 'SQL', 'Excel', 'VBA', 'Data Analysis', 'Macros']",23 DAYS AGO
Data Analyst,BERKMEER INDIA PRIVATE LIMITED,0-2 Yrs,"4,00,000 - 5,00,000 PA.",Bangalore/Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Tableau', 'Power BI', 'excel', 'r']",24 DAYS AGO
Safety Data Analyst,Novo Nordisk India,0-4 Yrs,Not disclosed,Bangalore/Bengaluru,"['Business Intelligence', 'Communication Skills', 'Spoken English', 'Excel', 'Business Services', 'Data Analysis', 'Data Analyst', 'Maintenance']",30+ DAYS AGO
Data Analyst,Lifesight Technologies Pvt. Ltd.,0-2 Yrs,Not disclosed,Bangalore/Bengaluru,"['Power BI', 'Phyton', 'Data Analysis', 'IT Skills', 'Data Science', 'Cloud', 'Microsoft Excel', 'SQL']",24 DAYS AGO
Web Data Analyst - Freelancers / Part Timers / Work From Home,Quadrant Resources Pvt Ltd,0-5 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru, Mumbai (All Areas)","['communication', 'computer', 'data analysis', 'search engine', 'web technologies', 'english language', 'communication skills']",26 DAYS AGO
Data Analyst,POST A RESUME HR Consultancy,0-4 Yrs,Not disclosed,Ahmedabad,"['Excel', 'MIS', 'Analytical', 'Retail analysis', 'Data Analyst', 'Retail business']",30+ DAYS AGO
ESG - Data Analyst/Work from Home opportunity For fresher,SPI technologies india private limited,0-0 Yrs,Not disclosed,Remote,"['fresher', 'Data Analysis']",30+ DAYS AGO
Consultant - Analytics - BPO/ITeS,Serving Skill,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Tableau', 'Time Series Forecasting', 'communication', 'analytical', 'R', 'SQL', 'analytics', 'Regression']",9 DAYS AGO
Opening For Lead Python Developer,Kenan Management Consultants Private Limited,7-10 Yrs,Not disclosed,"Kochi/Cochin, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru, Trivandrum/Thiruvananthapuram","['APIs', 'RESTful APIs', 'Kubernetes', 'Redis', 'Machine Learning', 'Multi', 'Pandas', 'CSS3']",8 DAYS AGO
Cloud Platform,Aspire Recruitment Solutions,2-7 Yrs,Not disclosed,"Pune, Gurgaon/Gurugram, Bangalore/Bengaluru","['Emerging Technologies', 'Artificial Intelligence', 'Cloud Platform', 'IT Skills', 'Cloud', 'DevOps', 'Azure', 'Life Sciences']",10 DAYS AGO
Talent Acquisition Manager,Jaden Executive Search & Recruitment Specialists,8-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['Sales Process', 'Relationship Management', 'Business Development', 'IT Skills', 'Machine Learning', 'Big Data', 'ATS', 'Team Handling']",13 DAYS AGO
